0,0,0,0,0,0,0,0,-0.000489723000835718,-0.00216997020328446,0.00282901792721578,0.00169885984654075,0.00272193633566595,0.00213797873469293,3.95932972266709e-05,0.000951720957323081,0.00118626084449728,-0.000537090881538434,-0.000900831881327118,-1.52165239225999e-05,-0.00128766392965904,0.00386906616075873,0
0,0,0,0,0,0,0,0,0.000479502966517088,0.000576250203929758,0.0015477058482523,0.000435292704092077,0.000468150123444369,0.000970983321957629,-0.0003668238074919,0.000509120243512282,0.00140656513913182,0.000831990321914808,-6.81310720806981e-05,0.00101452729342011,0.000150841141209035,-0.000675022008698863,0
0,0,0,0,0,0,0,0,0.00228405191907308,-0.000218404482273997,0.00223854206759124,3.32575857113408e-05,-0.000309583616557772,-0.00103711600076086,0.000805798122740311,-0.000525407921202286,0.00130502938470874,0.00195901131280537,0.0015879541416565,-0.00234868845517141,0.000140698150079525,-0.000726220482928925,0
0,0,0,0,0,0,0,0,0.00170201609744683,0.0011161817179734,0.000925671087905945,0.000509253237650804,-0.000847758873384056,-0.00133642251531603,9.99536047386629e-05,0.00130856041223144,0.001987005436453,0.00140510277235707,0.00275844355685485,0.0003357525002256,-5.68371630077322e-05,-0.000289567283246476,0
0,0,0,0,0,0,0,0,0.00376928954839537,0.0003822564373538,0.000862393116228699,0.00128429089417353,-0.00120777890792043,-0.00222378284479586,-0.000215671384516011,0.000909497587645948,0.000633218079143827,0.000587991764326709,0.00163037180518027,0.00103438736300618,-0.000766790406981539,-6.92915968360541e-05,0
0,0,0,0,0,0,0,0,-0.00116235003278605,8.24732531751047e-06,0.000800929701646249,-0.000480322900512609,-0.0021649114253721,-0.0027160266689853,-0.00135194435021631,-0.00096213125984444,0.000967246002266986,0.000809674554544053,0.0010712838457635,0.00130421378417443,-0.000577950061531521,0.000390567504261907,0
0,0,0,0,0,0,0,0,0.00059303812962158,0.00114888601147572,-0.000137421309723957,-0.00100457395832613,-0.00200316673181999,-0.00300762830502933,-0.00281729327142952,-0.000284394511491001,0.000823958182109663,-0.00010763626175509,0.000801341157372081,0.000713485095935184,-4.52490764951182e-05,0.00044794889899778,0
0,0,0,0,0,0,0,0,0.00374883536104224,0.00328142373644903,0.000546341403614237,0.000165309734899766,-0.00187091779845249,-0.00389504826032497,-0.0023514208606536,-0.00140992616884846,0.000234887948451861,-0.00117550123350841,7.80522706582441e-05,0.000394851321168822,0.000201375522298651,0.000312078115367696,0
0,0,0,0,0,0,0,0,0.00407973416760928,0.00302717611026745,0.00226110101173068,0.000850288284534947,-0.00198204702704965,-0.00125463438771384,-0.00114732268647973,0.000498361546606925,0.000838331254793619,-1.18447290158197e-05,-0.00010436470277921,-0.000505832671742923,0.00276797113397326,0.00289650018403802,0
0,0,0,0,0,0,0,0,0.00251966157855271,0.00423481744317901,0.00295980624382955,0.00199490884949972,0.000150411710548854,0.000721320600962529,0.000861600666170465,0.00283145173962718,0.00244231314107886,0.00206399757828809,0.000797819750502441,0.00170158345559918,0.00218525816835636,0.00346116284464075,0
0,0,0,0,0,0,0,0,-0.000477076493289746,0.00197204250336288,0.00184366640185081,0.00261851817480258,0.00258856117849813,0.00258044510787219,0.000260443147739034,0.00288446646553425,0.00199720531538731,0.00201161471220594,0.00154715054812685,0.000517793594818904,0.00120723307831629,0.00211097679898532,0
0,0,0,0,0,0,0,0,-0.00286168288444877,-0.000367882701866774,0.00210371110512822,0.00167802839684922,0.00352182931601528,0.00420548297614943,0.000930296045668584,0.000807362027728013,0.00205718917171567,0.000473788772273786,0.00118706018750588,0.000936756455269863,7.90363528717057e-05,0.000995540521259018,0
0,0,0,0,0,0,0,0,-0.00298384321660814,-0.000698100998988822,-0.00127311485391145,0.0002504247326398,0.0028657403122462,0.00322481992054842,-0.00016112973241779,-0.00124526975908267,0.00110448994552561,4.67361887733009e-05,0.000120058052415559,5.41526696183024e-05,-0.000927276005546743,-0.000142333074030156,0
0,0,0,0,0,0,0,0,-0.00720704705136866,-0.00270443727146872,-0.0020184196414239,7.52400857257762e-06,0.00139002244031363,0.00339782831809635,-0.00118772322072796,-0.00211235772333476,-0.000442185015396468,-0.000334695102631737,-0.000562016371871815,-0.00189854871826567,-0.000424715865275914,-0.000521575624776103,0
0,0,0,0,0,0,0,0,-0.00501760783364458,-0.00385447389448785,-0.0013252941591642,-0.000914628006084955,-0.000901019778252439,0.00199950116291045,-0.00202732341067684,-0.00164911639269086,-0.000663287464291585,-0.000405050811351733,-0.000490106830281822,-0.00221782037428532,-0.000886075230228607,-0.00170558494747632,0
0,0,0,0,0,0,0,0,-0.00671669159795507,-0.00333819074175036,-0.0029332780433963,-0.00137354896292503,-0.00130388187098752,0.00175081208487753,-0.00111041822588889,-0.00242097200773402,-0.00123484561349257,-0.000440898935722358,-0.000818472293899783,-0.00224215662836305,-0.00108764457841323,-0.00125595594232831,0
0,0,0,0,0,0,0,0,-0.00438738373426577,-0.00153483841237652,-0.000623282886631132,-0.000177508313061722,-0.00052740596379931,0.00196655723159425,0.000674359450459157,-0.000690306391661095,-0.00133917410084705,-0.00102499127448012,-0.00185802257912712,-0.00207212160146891,-0.00164941316146769,-0.00140740189214597,0
0,0,0,0,0,0,0,0,0.00152234795365474,0.000631490837155264,0.000285824340717198,0.000500408047484062,0.000221946996211009,0.00191679207238944,0.0017329066015157,0.00126326532615551,-0.00183274798782046,-0.00080904429368404,-0.000902792476589406,-0.00194765964498911,-0.00212909745737554,-0.00179593238145278,0
0,0,0,0,0,0,0,0,0.00243479979387078,0.00074064994754715,0.000657353537586257,-9.77579675775053e-05,-0.000616089226877678,0.000701186132555701,0.0020912163058497,0.00234112548063871,-0.000284586251990675,0.00065051302039135,0.000152893208781287,-0.00150163591372823,-0.00145779597546989,-0.000531154676372495,0
0,0,0,0,0,0,0,0,0.000321305549205353,0.000219809449109622,-0.00140694259287883,-0.00137189981085386,-0.00122279031443693,-0.00176602321385834,0.000111286940591115,-4.47907532471234e-05,0.000815149984039065,0.00225459824873839,0.00157758591802697,0.000449781168794054,-0.000248821993560022,0.0012949364891616,0
0,0,0,0,0,0,0,0,-0.000456092521427924,-0.000667929725568034,-0.00155888490823659,-0.00177812164149795,-0.00127148446904809,-0.00168918798768909,-0.0022735319262635,-0.00176390280852171,-0.00129830779058811,-0.000444122404333548,0.00169483546701139,0.00166922522538371,2.60206493593678e-05,-0.000170428050328305,0
0,0,0,0,0,0,0,0,-0.00291000007570874,-0.00271924322362965,-0.00279384063075263,-0.00207675359578719,-0.00163498791705447,-0.00226465186916688,-0.00126604862721287,-0.000209032380087285,-0.00171778779219272,-0.00126675435067627,0.000262481653615894,-5.36777710123855e-05,0.000519022107410996,-0.000394196277998989,0
