9.44246315931947,9.44184620051129,9.44312631067638,9.4419837099723,9.44170446891587,9.44252328200976,9.44151969852491,9.44241980864051,9.4438322557416,9.44382582195254,9.4440691959311,9.44390683672024,9.44445966999633,9.44903350394653
9.44129441988848,9.44129760769386,9.44136795185319,9.44102494244654,9.4411895488232,9.44125365648296,9.44073801259585,9.4418006843547,9.44259700783463,9.44320144559573,9.4442264218774,9.44439325480501,9.44505710215041,9.44399203660743
9.44186164760316,9.43971329294101,9.44184524532198,9.44075712417864,9.43989494248039,9.44038718415896,9.44191826056718,9.44053676684903,9.44206814440768,9.4429737385276,9.44363093519423,9.4425253281223,9.44392465693252,9.44433497658589
9.44163944694431,9.44023511807055,9.44116003200505,9.44084936451977,9.44025413715205,9.4392700679037,9.44106701956516,9.4411183869246,9.44251122981005,9.44229233374871,9.44371319580432,9.44177392488945,9.44394131467128,9.44632280420887
9.44262099292456,9.44037181918477,9.44022588308058,9.44126648530492,9.44017091396593,9.43922660159253,9.44125114150629,9.4415455988641,9.44124477637739,9.44134463406477,9.44268785426179,9.44283490918023,9.44411142273534,9.44645683598017
9.44021494631882,9.44036188402265,9.4400981293714,9.44032335587451,9.43999641866742,9.43937690939091,9.44113656556676,9.43984483378809,9.44152631015189,9.44127789570512,9.44194901798268,9.44358356334727,9.44342015213162,9.4451630890759
9.44200598988849,9.44026266572027,9.44019746725326,9.44067159405398,9.44113934568433,9.43943499542555,9.44043105036556,9.44136519702181,9.44078320271158,9.44091682903239,9.44150144648432,9.44351115231134,9.44380421309,9.44529456273484
9.4425045101581,9.44326581502651,9.44258512032148,9.44238076329307,9.4422929258189,9.44063109427231,9.44177800999015,9.44147407083016,9.44061676867547,9.4399030404746,9.44129019453361,9.4436670788629,9.44413067706492,9.44504695777798
9.44133206752509,9.44386926542117,9.44327442834526,9.4439244184298,9.44332349006692,9.44464541831491,9.44274217769339,9.4429218381383,9.44140161753681,9.44144232876587,9.44195937069936,9.44343724981136,9.44433189676534,9.44521729941547
9.43980247297258,9.44290064378334,9.44315782556272,9.44321801428052,9.44405956631916,9.44520826124196,9.44384241747704,9.44442959043895,9.44182822817535,9.44274656572162,9.44169008260828,9.44238471900591,9.44247943239882,9.44404731559636
9.43678505575781,9.43993851818365,9.44151726816104,9.44268281048874,9.44464905723225,9.44578550821143,9.4422430221619,9.44311046839673,9.44124648055567,9.44157798106564,9.44109911591172,9.44157913451746,9.44210654669053,9.44203516676601
9.43406376441015,9.43820829523445,9.44005906081777,9.44158518833979,9.44433606845856,9.44544581527555,9.44167335403579,9.44089141715463,9.44097046966169,9.44087175283701,9.44156635689293,9.4415263617345,9.44097935734252,9.44136945664806
9.43555509976152,9.43652444596858,9.43888208856442,9.43971759303783,9.4428203495497,9.44471378710758,9.44200470695517,9.43986251405865,9.44042515337901,9.43994890872293,9.44058533466396,9.44041293652962,9.44021388641913,9.44070633429087
9.43269331252901,9.43655250039048,9.43737697323686,9.43906246215535,9.44147406275982,9.44439708203361,9.44262928772247,9.439485333472,9.43970740814642,9.43896850764866,9.43989474540274,9.43983714042674,9.44004814538566,9.44106851023588
9.43453106096216,9.43625727902965,9.43781759946096,9.43836895108327,9.43938544674753,9.44289869293573,9.44200884430301,9.43977691678448,9.43963200819939,9.43925036684859,9.43976994001117,9.43991111244333,9.44128163328194,9.44092327614009
9.43510008149038,9.43758877906502,9.43870890530218,9.43916945678192,9.43863528645149,9.44342377602081,9.44212223569799,9.43944721831802,9.43958537219985,9.43890155680115,9.43898326373793,9.44025519223718,9.44191178234179,9.44152707972911
9.43844717279576,9.4403451379543,9.44055712652376,9.44123986512234,9.44077411467908,9.44446370689212,9.4430589843208,9.44117957658577,9.44027165856011,9.43969773124682,9.43959687828238,9.44169588377247,9.443078175435,9.4426022532968
9.44210783961382,9.44132188984555,9.44138718525023,9.44110111367226,9.44196758115974,9.44418373258408,9.44347296696169,9.4425954703073,9.44158346251998,9.44130414062599,9.44308902426502,9.44277137242215,9.44428222431964,9.44472811781355
9.44213212088432,9.44052872587256,9.44028801223321,9.44013692625123,9.4410962386173,9.44144933797423,9.44254154695402,9.4420604145179,9.44204503038902,9.44334576098237,9.44435347928125,9.44417064590478,9.44591664837665,9.44539437337027
9.43980444483383,9.44053693647731,9.43924603751003,9.43893169779236,9.43992053836897,9.43917591385862,9.43986168498319,9.44059470359494,9.44184481389943,9.4428359293907,9.44571214665853,9.44487800806536,9.44588450005908,9.44605808690025
9.43911370920469,9.43916651076943,9.43879508269472,9.43855764091814,9.43866824673195,9.43791721471207,9.43780011150031,9.43908854346439,9.43948805054323,9.44086421816992,9.44387511150143,9.44434120127256,9.44484621765913,9.44462995550114
9.43992513781891,9.43909048230087,9.438663758881,9.43921425792631,9.43884807725966,9.43829148560992,9.43803170858678,9.43889841659699,9.4386585806219,9.43967342967656,9.44156149915269,9.44209470137564,9.44347966830818,9.44385888515909
9.43917514541253,9.43818302994008,9.43852353231419,9.43804818332101,9.43825813411578,9.43876466326244,9.43813604476405,9.43795353969899,9.43783944769816,9.43946660414328,9.43963980754566,9.44053386126073,9.44177180152452,9.44304454093722
9.43931466365356,9.44021940866812,9.43794657197355,9.43827852703561,9.44006977916695,9.43833435992545,9.43775756730703,9.43841330152703,9.43889024247415,9.43874189845002,9.43904200991154,9.43966317716089,9.44147553181385,9.442794133714
9.44066044229523,9.43975127778601,9.43866173898244,9.43931125636093,9.44147862463836,9.4401402604204,9.43881207850569,9.43916648164273,9.43993508259838,9.43940529059887,9.43938949727347,9.44018095000618,9.44107299005864,9.44218229117072
9.4405977853921,9.43953583365768,9.43909249478475,9.44013210765782,9.44243931382344,9.4405163843076,9.43941809624849,9.44022600255119,9.44031500267428,9.44069004881423,9.44008282736717,9.4402500860237,9.44068420078258,9.44252310307309
9.44202418208913,9.44008062798089,9.44021283754274,9.44218539115908,9.44382466278177,9.44246732996265,9.44271586804861,9.44264851892005,9.44162118313394,9.44144120077565,9.44025753834147,9.4406901882736,9.44054919785414,9.44131290094653
9.43982359495812,9.43990439100002,9.44138810291147,9.44432339473105,9.44456645883711,9.44335326404797,9.44363353777102,9.44430972287282,9.44343249582767,9.44300935914272,9.44246915945097,9.44149205501852,9.4407511371661,9.4405584149654
9.44214602866272,9.43899814104255,9.44218950681014,9.44401619765397,9.44461000439834,9.444277237332,9.44477227416883,9.44460766602545,9.44406137011923,9.44418196730159,9.44373510219088,9.44375309535879,9.44340350965686,9.44297315519102
9.44292129127412,9.44050812125595,9.44240905124842,9.44372519690019,9.44439263532556,9.44492764852177,9.44591887069222,9.44574201092038,9.44415644990311,9.44289652081468,9.44356401603223,9.44363600323951,9.44375565695347,9.4451854037863
9.4397626950745,9.44106384569094,9.44095595480777,9.44283957988538,9.44378255642792,9.44457825547949,9.44504962110738,9.44577926757206,9.44330640927031,9.44342002089656,9.44425870730127,9.44395694493566,9.4447190295063,9.44816266680593
9.43963738159886,9.43982342418138,9.44063752687738,9.44255099451457,9.4447183311357,9.44500015282226,9.44498679786627,9.44541016813958,9.44415334291734,9.44345091825765,9.44410645162144,9.44298125994681,9.44337817726077,9.44437469647876
9.4385604971316,9.43950063227848,9.43988913143811,9.44213013517755,9.44371683178863,9.44496938925185,9.44373857483248,9.44498022756905,9.44389117015741,9.44427496829056,9.44436814131993,9.44238538006144,9.44272478650694,9.44248194670951
9.43970504981088,9.43917203360112,9.44085444964719,9.44118682338025,9.44351186535417,9.4455976525361,9.44547398925708,9.44505283654192,9.44409522078386,9.44406234014937,9.44334983337395,9.44295037075108,9.44251453593425,9.44221870020302
9.43814150714979,9.43953130257741,9.43992492383426,9.4405161874647,9.44483244415607,9.44630515462315,9.44582549078335,9.44364932818593,9.44326313879418,9.44398530153618,9.44229122546768,9.44232616959114,9.44203794144585,9.4425660502772
9.43934714237231,9.44048380789112,9.43953422746642,9.4404362504239,9.44444873502005,9.44725790026511,9.44466098016357,9.44352542731714,9.44279579914292,9.44342767526245,9.44127005931234,9.4424055430996,9.44121194805295,9.44270747903458
9.43999689057704,9.43981849532968,9.44065768105266,9.44246472127142,9.44467397987377,9.44613868996264,9.44625312963547,9.44383742187342,9.44332498383399,9.44290178483227,9.44061079181393,9.4413531641831,9.44161124435476,9.44297452535005
9.44093730601611,9.44253678801057,9.44411889517132,9.44522593965239,9.44545508105822,9.44794201402611,9.44779200717702,9.4464789214854,9.44327486072632,9.44337427871169,9.44077747281237,9.44077795225567,9.44136972111177,9.44195311828292
9.44392751736908,9.44241412819048,9.44431600315935,9.44429152882221,9.44574180103034,9.44565944808173,9.44791537002179,9.44615534387422,9.44468228979314,9.44425059727868,9.44063113419185,9.44186526392157,9.44335842892532,9.44332260966415
9.44205766148731,9.4408421619051,9.44270086455447,9.44362228883904,9.44261789417305,9.44490329925397,9.4458921569045,9.44599354083306,9.44504992172964,9.4430066886503,9.44194293042875,9.44246684340916,9.44316020988311,9.44129134052018
9.44145821255207,9.43894743324733,9.44056001718353,9.43981821142925,9.44030304415139,9.44221982541339,9.44373813219845,9.44631227267878,9.44403499553638,9.44245651077953,9.44101036639014,9.44039789204601,9.44250746543493,9.44121407245767
